date,region,season,population,current_cases,cases,recovered,deaths,transmission_rate,vaccination_rate,mobility_index,temperature,humidity,population_density,healthcare_capacity,future_cases
2021-10-25,south-america,autumn,32018507,50510,30918,44374,3916,3.6344450930585976,84.41693164152947,6,8.349907363411038,61.75612004890416,9765.135440102049,3744,79598.82883691699
2021-10-26,africa,autumn,37732148,79161,15533,30681,1366,3.883177773136376,31.26200904876915,9,-4.693729071754879,42.270653006291205,7005.144441864889,20545,4787378.999461889
2021-10-27,africa,spring,23818663,58653,62443,64098,1019,2.052036859926154,29.885825174336315,1,24.432252613219497,51.59961025234792,5027.994159440803,36034,60847.53319607731
2021-10-28,oceania,spring,21914501,44910,47078,47769,4079,1.6234896597431423,48.648414786373074,9,38.932704066898246,37.28742569132746,1671.453885088733,9611,171738.77827342405
2021-10-29,africa,spring,44133585,42956,20001,50804,4514,2.3413290463803973,89.36556783370702,1,26.330221866593448,75.292001656629,7056.751790877699,283,28586.636346660962
2021-10-30,asia,summer,35563234,7861,10785,79419,4539,2.907192222280072,4.53922964473351,10,36.436468463866774,64.41744533562753,2922.861390431708,9575,984433.182595384
2021-10-31,south-america,spring,7434901,16298,77811,72312,684,1.4571608038124293,33.4619426317208,10,30.215235647775835,57.289813542728965,2836.646204692939,19330,133331.39612868254
2021-11-01,africa,autumn,16135897,72702,85005,31928,3629,3.0776561111667546,81.3743389249169,3,-1.8442662441660609,47.47683388924791,2390.4948867162,26108,74062.80031419516
2021-11-02,oceania,spring,21046178,67590,61260,78393,2887,0.6808007499012436,37.62517535636934,1,2.4601885295643644,40.39690702145125,8752.469352940987,11432,52835.777355411
2021-11-03,asia,autumn,12232693,7378,16683,47579,1462,0.6725307246754575,18.919905271721365,3,7.093280088117517,77.5915540230402,8680.964822354761,48041,8841.089487593415
2021-11-04,europe,winter,23567137,85446,27066,43396,4086,1.8520069680094082,40.35544722648412,2,-1.586977783099794,51.59853693034983,6313.394744251881,42856,96814.07145701948
2021-11-05,europe,summer,42037622,96146,6624,53669,2261,1.7371561722125222,36.62748764170858,2,19.082566633650337,55.10131938891709,4735.080003893651,4822,134125.68508087102
2021-11-06,asia,winter,15031115,46413,7425,67389,4180,1.604716253785033,86.96453913933682,9,38.772526206747564,56.45801113785191,6724.423456387002,15294,40855.08023620441
2021-11-07,oceania,winter,24105377,91180,88701,31032,2841,2.218569169341185,72.38376569559422,8,28.072941671807932,51.385685480210356,6076.222208480923,26731,297664.8357601326
2021-11-08,asia,autumn,15429893,9178,43894,35469,1767,1.6225675380904994,47.985977795680604,1,11.169337453373092,37.92618983668966,4163.185140750639,28012,8819.023517934409
2021-11-09,south-america,winter,46951280,86507,16974,34490,4180,1.1729027146383217,93.89520383854925,4,-9.774775950985568,28.42383081701364,3802.5123661814873,17266,46141.91481210621
2021-11-10,south-america,autumn,47797698,49889,37736,19461,3560,1.5831434218101033,44.20136547121271,1,5.663800556908935,26.89760870174185,3834.1151383720485,46940,39874.570136743874
2021-11-11,europe,spring,38120566,59881,37054,74800,2112,3.912164954835822,5.532593927926147,1,16.337964384610764,73.02237663384821,5895.442697528822,16076,101656.79694001647
2021-11-12,africa,spring,23484179,89398,57159,35559,4758,1.93889695948197,24.916060572423564,4,6.21254369259853,35.6469475611058,6480.21686764705,38723,247048.82267101406
2021-11-13,oceania,autumn,10193205,98656,37554,46927,626,2.056494719004175,41.4266956208347,2,-4.448253848807023,23.897097046778292,4522.900117619265,46162,108820.53957156706
2021-11-14,europe,spring,45808729,32184,49986,13414,4159,2.51790746482899,14.90574929388141,3,12.138247843094728,75.82621846871203,9687.2275876283,12146,118695.86514506229
2021-11-15,africa,summer,19428547,99761,32262,69332,3414,3.941692689449793,90.01868700078408,9,2.662640848285811,30.784315700245358,847.6187228647656,33544,145191.0556727714
2021-11-16,africa,winter,36782180,92501,3842,36644,1375,1.3456044675251706,72.85064529268844,2,35.46161882307507,63.76022642133478,3476.999789278232,23734,65766.46909826469
2021-11-17,south-america,summer,14822892,6591,90821,63632,1181,2.884487386863518,25.487284040638404,4,-4.912273574949213,43.705029001350425,4196.556084423155,4190,31273.415680644277
2021-11-18,north-america,winter,42878076,71863,80447,19697,490,3.0059464273960343,56.126430684202006,1,-7.542368563764481,28.853617968391664,179.04422121478174,45366,62603.502112785194
2021-11-19,north-america,spring,10858430,64056,34158,78845,3729,2.6256354587757307,68.53766992540935,2,-9.734291542256898,49.013668547805196,3655.922304805569,30108,52846.453276906555
2021-11-20,asia,summer,20878286,49688,61250,54205,3534,0.8100241887282542,89.4214982461458,5,6.403484224282888,21.03662027928376,2744.362072556697,22207,39446.04607176779
2021-11-21,south-america,spring,19761007,26659,88464,57420,3296,2.8690529653965178,83.75535817166401,10,23.01934191004443,78.87314877587923,5065.302339572533,45645,56315.65572649792
2021-11-22,africa,winter,13963529,88678,85086,18079,1940,0.7243314886266141,48.9432614831303,1,26.520687644089634,55.944857293930006,3370.7413663608595,8482,66302.17225480438
2021-11-23,oceania,autumn,12669021,82335,77126,15554,4408,2.5864992734246393,73.59199888033667,7,12.663084169086154,29.741200763557327,7264.559528115147,47874,201307.65587179206
2021-11-24,north-america,autumn,3596605,14577,53469,29968,1882,3.0885341202760994,53.40375161362058,4,24.216432522763334,36.58862228722893,5104.2256291224085,9134,51394.09621632976
2021-11-25,africa,summer,40070870,80414,38412,52270,4908,1.2383946171698264,52.50686955432631,6,7.995701810768171,51.358263449696864,1306.324712627681,8626,132784.04946025793
2021-11-26,north-america,spring,26571311,89916,57737,16066,2987,3.445677026399709,10.90048604212823,8,23.390310999330843,33.2208567970884,7503.112628202029,24173,10101891.618188076
2021-11-27,north-america,spring,5411499,96029,38588,58231,3159,0.606238319365515,11.983077511534447,6,-7.970200734881329,38.801941305076014,1001.2966718659392,46798,125122.46704999931
2021-11-28,north-america,summer,16513328,61954,90463,28815,4775,3.453345022804071,50.305693427133455,2,9.537649228350208,57.40698949646842,8392.10118911278,1210,104605.50207661718
2021-11-29,oceania,autumn,17185839,78012,22328,60011,4530,2.1111516772496777,25.541846773005627,1,29.54248388165896,78.28263091268698,9314.907718921331,49830,66232.33628252141
2021-11-30,south-america,winter,37301803,28813,75725,22805,681,1.2615577897607557,1.99850573374452,8,30.150301522950066,48.12877799829445,3231.2284489466906,16545,285220.70359525003
2021-12-01,oceania,summer,26456226,18240,77797,75481,1073,0.9682235074788881,68.66972437052017,8,25.80743894378473,70.18826914874839,9262.164906296679,486,22738.57998794509
2021-12-02,europe,winter,22875439,17872,85039,69465,2387,3.836575086538304,3.0862266855656713,9,0.2119310284932201,81.36789494224539,7932.151509634157,18684,2599894.4149484714
2021-12-03,africa,autumn,32425149,43365,20476,57772,2394,0.7543295565340484,56.551299904885184,6,2.3602559465316624,35.14106582073134,9225.13175392766,45774,47520.94154256428
2021-12-04,south-america,spring,1247116,31269,95752,28059,2693,1.1968269697757399,51.22341044209487,1,39.80443636322561,76.50343792815121,6666.038667839269,34551,23224.155345850933
2021-12-05,south-america,autumn,44999606,99085,45485,75324,1370,1.717378216015661,92.03739560489143,9,-4.831099639902005,73.01815388317192,2364.0839538200044,47901,74825.68539289458
2021-12-06,south-america,summer,37427195,87455,60152,45402,4744,2.670821971363922,46.000248238025954,3,-0.9668650548795306,44.98561085636945,8946.287136740617,48576,187448.92111232344
2021-12-07,south-america,spring,23355666,30805,85170,13238,4340,2.4068037984663446,6.042136455890749,6,-3.4986872174933703,89.2663971650607,1850.8081109457298,30649,303611.04164216545
2021-12-08,oceania,summer,19003669,8780,26574,25073,2156,0.9397522234430989,52.41035694161386,10,6.38274818418078,38.38006600051699,2138.47490466518,6421,16441.43564652175
2021-12-09,south-america,summer,34925732,11103,22422,65732,2580,1.5140479430837512,79.90413620852964,10,0.5087917616961679,37.83622862221869,2717.9192715022336,24540,15956.923511601612
2021-12-10,asia,autumn,12148339,46581,93536,70458,4391,1.3356311988010843,94.7006820067368,9,14.884397977388605,74.05814152572384,3049.4206517509806,31666,35291.64371864392
2021-12-11,africa,summer,22115847,203,51011,25837,2159,1.2473999907161948,40.88260150046189,3,13.801035344005996,50.4260122635759,5149.651624888996,41546,608.8583106391354
2021-12-12,south-america,autumn,12876695,17579,57659,13687,3248,1.9390051776799546,30.428380537190538,5,35.07528097256516,43.155649634673026,7137.4390307361,32621,60653.64724207882
2021-12-13,africa,spring,37496843,11200,60967,23388,3731,2.964110084070799,86.1320632104399,5,-8.263002627760926,32.5063963737372,9262.81966226283,44792,12557.11705057068
2021-12-14,asia,autumn,39964640,62834,35527,58165,3829,1.2610852627603257,18.16800226223153,10,5.993978833388168,73.57327016541808,893.4914974816694,23898,400216.56457015214
2021-12-15,asia,spring,23004980,42762,13166,23671,1627,1.783376078960435,58.46574692812803,7,19.83289459985451,75.0425264295254,9544.149928660076,13665,132704.61409212434
2021-12-16,africa,autumn,30367797,32337,23074,58822,3472,1.8682109939440679,38.542870297190035,4,20.240088092198192,59.65948022610983,9214.016441297166,23127,78967.5372926833
2021-12-17,north-america,winter,47342193,42080,25721,34647,27,3.9175978530239357,3.902824670777752,4,14.00631145071046,87.0119529233961,549.452928888579,41600,679090.9582515986
2021-12-18,europe,winter,28670055,85935,30116,41835,1985,3.841332249076741,32.99240505904129,7,30.783277040731683,42.271428929585795,3609.6081655387115,32195,3647832.2808196335
2021-12-19,north-america,summer,22736262,40207,65468,10239,4153,3.3004815396322655,25.196709637754086,9,-6.863891429277061,35.373333183553605,8133.302469090371,5731,1585903.4009249017
2021-12-20,north-america,autumn,22911423,2271,16599,57621,1521,1.3458062228671481,65.17865962463125,4,30.774388279006793,67.42267382541233,6119.649689339217,24429,3997.594931423211
2021-12-21,oceania,autumn,11754304,93915,89282,9226,296,0.7381305993208439,90.13509728073223,4,14.737712021785178,73.08860485597933,7793.148494383886,43120,62477.530543219895
2021-12-22,north-america,spring,29470827,26522,86521,11415,2181,1.6091644820221866,25.464482800970586,6,-3.3119652461498914,35.743417938627566,7193.143054510976,45306,89860.13288964515
2021-12-23,south-america,summer,3441861,6726,7224,61418,3402,1.433780923018408,77.08926421940977,6,34.28509567702388,25.362753498277925,4972.733430140364,38037,9485.983854944561
2021-12-24,oceania,autumn,13216915,86805,96127,1056,2296,2.2707403005123785,5.259182609148905,7,22.461438977048175,76.73615406104604,421.76827905747837,6887,1745316.0986212166
2021-12-25,oceania,summer,24236417,28943,85741,75306,2597,3.2220476852372757,51.12149595378225,1,-1.8227156587930367,88.35513815522087,5846.839338624365,38100,24581.47878734177
2021-12-26,asia,winter,2715804,4388,27137,76923,901,3.504130286076003,6.702256052439985,3,-8.31751383004867,65.1270600250599,495.18086406236677,26975,66803.32419375477
2021-12-27,north-america,autumn,21189933,40593,5151,78121,1098,3.45702429893678,88.73313415741073,9,-2.9445175833675368,39.450683010072595,6041.2299081759575,24614,57536.95453507523
2021-12-28,asia,autumn,35636675,85381,28894,56568,1677,1.7588644642807372,72.80337165295207,6,20.43989800901968,89.76708259869544,8006.104516311845,22680,97663.89104463419
2021-12-29,africa,summer,26957952,29043,90431,44762,2881,2.90532020211239,62.505241564436275,6,-1.035188236997577,82.52866453869542,5854.067569532167,20391,66872.17729769436
2021-12-30,europe,autumn,37068086,24010,2718,77480,4866,1.59491969133477,78.2701562543431,5,1.2881537437514048,55.936645239620574,9970.247827571355,4388,23638.960904578802
2021-12-31,oceania,summer,3370209,75878,18385,51262,1378,0.7131694013231396,61.5143805791655,3,-8.743013712184291,77.77248993892837,4564.106336802526,6834,60215.13279253092
2022-01-01,africa,autumn,25481224,42614,15098,312,1248,2.955478429610298,92.04971773155766,5,26.14653361193018,77.10743662840767,7490.786361403834,17564,42500.357801210215
2022-01-02,africa,spring,40978420,68346,57625,56894,3735,0.5343964339942575,67.82600504715329,1,30.518219987971854,85.43592787714496,6675.460784501655,39108,42330.80317241562
2022-01-03,south-america,summer,11145633,95084,45056,68900,4241,1.93213905610471,87.84256791031345,3,29.84240883860616,78.8646690641422,9914.4025986653,49449,64977.61217558905
2022-01-04,europe,autumn,20201880,95665,10024,35949,1264,1.652827442557265,49.12752974101061,4,-3.621592431785788,65.05754651700151,7135.05786072028,7914,128539.47652023216
2022-01-05,africa,winter,29852264,73879,64435,38139,1907,2.9268213848159834,11.121119233276952,5,35.16505636943797,62.651260326955516,1648.6670072793002,43254,877803.0830555172
2022-01-06,africa,autumn,41865312,5420,3283,27328,1058,3.181859154661326,50.176883535186626,10,23.613941473704003,52.71501018321282,9555.621887108236,7951,224213.95418130682
2022-01-07,europe,winter,37248490,83385,47145,71767,2749,1.5643312258994935,12.052918665993865,9,34.87643111884322,63.853994797953014,6681.094492193156,1700,1181144.573985679
2022-01-08,europe,winter,27401043,56054,30891,25959,2048,3.340694550556987,56.28688052175848,4,12.35802522653318,75.6651610571268,602.7889257558351,6966,152074.99056679246
2022-01-09,africa,spring,41772086,63325,97032,55026,4248,1.528708661767268,45.836840750127976,3,11.847743054184889,87.83263384117873,6579.107374788278,3792,65175.01396598396
2022-01-10,europe,summer,21089593,96065,78087,79871,2476,2.062142259952964,59.14466279411426,10,29.226825934244765,52.71011507274841,8832.362872681002,20473,689610.9974721115
2022-01-11,africa,autumn,29496163,71354,8722,70432,4016,3.044564844549469,0.9544632002090014,1,-5.335107226162824,60.155724209213,5774.64820128035,33200,94854.09596739698
2022-01-12,africa,spring,333782,6806,74714,4997,4603,2.92522080228676,18.50984670725959,10,16.043701831744286,51.13638465411472,3546.656183939792,46577,11386808.540250488
2022-01-13,south-america,autumn,23783333,86726,52884,1966,3197,3.9557896530927,46.676391031652436,6,31.819211781561286,66.79420346883828,8210.887244365455,46977,1297628.833809132
2022-01-14,north-america,winter,21686325,54255,69097,12502,4586,1.2880635847557615,90.29783835096781,7,31.509628153478566,64.09443528428817,7827.294961976236,14947,36761.79928517526
2022-01-15,africa,summer,33527797,43066,12307,32556,3553,2.818112697388538,36.44285883374005,10,37.80664281711845,21.24836531355363,5446.379720770695,14607,834278.4163176294
2022-01-16,asia,autumn,17603547,17719,27138,76389,4440,2.633886678965221,40.31534247509529,8,24.91362967652732,57.88130913704609,1552.0740812600443,10063,303951.0708248207
2022-01-17,oceania,autumn,33063684,58567,68378,55760,1761,3.7028445907151046,67.89612845562911,1,0.38853147198641835,26.19408269893098,2517.354990376582,6206,48345.39729722806
2022-01-18,north-america,winter,1894291,17553,94029,13260,220,1.0472674957570627,57.36031194218121,4,-8.985984255270958,21.846853260387682,7387.454882139196,7433,15175.771082809273
2022-01-19,north-america,autumn,23230601,37428,87609,4572,4818,3.131293572554265,28.39798425934166,5,13.970789931355096,75.38380134592887,8062.760832295326,48926,467265.11636812566
2022-01-20,north-america,autumn,5052075,94621,88509,48852,4623,2.4889401569406893,39.027557578905636,2,15.685193281127777,38.10549035115103,2799.860127629488,32013,143957.412806828
2022-01-21,south-america,winter,37553038,96048,78968,48008,2888,1.461330544257669,20.681480891437083,1,2.0131292249465726,43.84585541011095,3686.1709210959984,31383,76603.4833738378
2022-01-22,africa,spring,28248272,16734,32930,20394,1664,2.1605221995151096,91.77203861736982,8,-3.7651276438198398,24.485921132284634,785.5425336454534,39523,15191.284092814556
2022-01-23,south-america,winter,30127817,3838,11166,44528,3986,1.6682180897442922,12.410266247949174,6,19.31040830952545,32.565018234604544,7137.484864181333,38176,137169.95976039756
2022-01-24,africa,spring,36532549,17097,11118,61581,4576,2.527596909759613,35.32449453380985,5,28.212783701207066,73.59233727804546,45.73967055431314,29915,80335.18972256652
2022-01-25,south-america,summer,21358833,12615,31855,43924,2977,3.6115021378513306,2.454702360901063,9,39.65770517950803,54.54715811628346,474.94979697849004,20684,2859202.1095891655
2022-01-26,south-america,spring,12770380,31347,2810,3363,1871,2.492567445442707,21.06905173368691,2,27.915130860525927,81.64679237851038,53.397237163058215,25482,60056.46615449537
2022-01-27,oceania,spring,24251842,5492,42722,76529,1462,2.711028464143044,74.14475814611471,10,29.68162071277905,47.80694920267847,6456.742637542791,1164,27845.10511080844
2022-01-28,asia,summer,10531645,65343,2620,5703,344,2.315617464901483,19.11164706744355,8,20.823043911439875,38.80905150279878,4179.69740572846,41948,2054114.9381591547
2022-01-29,south-america,spring,12874615,92551,77613,66814,44,0.6790792725591657,7.606023240251732,10,39.29613294850089,44.33198701210557,2982.492145819869,43983,357527.0788498888
2022-01-30,oceania,winter,5387913,88306,33882,55810,2068,1.3150049490663298,45.07305208522971,9,21.997819255728523,69.89402554618331,9127.883093467533,6920,417962.3680360911
2022-01-31,europe,spring,37387581,50962,10738,31354,1514,2.2220060530122896,0.947077299779257,1,33.01266431998522,58.85039706341402,1936.0999188193005,8612,50825.306704395276
2022-02-01,asia,summer,11576429,5473,95112,76782,2598,1.5858234931064668,8.052784670501651,7,37.28923231204779,83.29338452866995,3899.7864237101917,36825,88873.8315567536
2022-02-02,south-america,winter,38971173,70458,95329,50253,1001,1.1361725921641797,76.72445760848264,8,36.49292502502805,62.15181385722183,9403.714891268239,19715,83243.0934762132
2022-02-03,north-america,summer,2904802,4658,20593,75038,1033,2.264464946714534,73.28996776166261,3,9.070767189167825,54.51127459370522,4276.794562742054,39876,8474.413792440882
2022-02-04,europe,summer,37811695,33633,85784,44046,2040,1.629834277067476,86.93818793846512,4,-6.066897084287067,75.00269067207131,5551.389919614107,48912,24266.228224186005
2022-02-05,europe,autumn,38142630,59166,7273,31959,273,1.4033767511069515,81.1789664115212,3,-1.4063148730376582,86.32736955134116,812.5652970291809,17984,40855.89338524751
2022-02-06,oceania,autumn,33618515,35644,67460,8007,2647,2.1239489610413327,64.90167850778272,7,-7.038834730169627,44.90921378714794,7903.762205065688,47555,70332.98844781301
2022-02-07,europe,summer,26879149,44612,89295,69788,1779,0.966494903287606,4.971621443562969,9,-4.730153258542998,37.491334711583434,4233.360183111499,18052,159991.56377926297
2022-02-08,asia,summer,12101352,49344,19466,19743,4476,3.7471100657639256,74.37061870873247,3,-0.7674377053151176,63.135217740589745,8007.14609473885,9811,70693.19664972504
2022-02-09,south-america,summer,43169838,68658,91128,10708,478,3.5369573427173364,80.32352702985324,6,7.054715829370089,54.92109748077167,2545.4384491343612,20573,134779.0820386242
2022-02-10,south-america,autumn,31319362,22064,65952,49427,515,2.9766720500918735,75.91280384833567,8,17.17698232875379,89.24299024053484,4230.5627181084865,18349,61955.84398037822
2022-02-11,north-america,autumn,7184609,70038,13699,61904,4286,0.8717483965595967,48.30550835426248,6,25.584102967754298,52.365324890341334,7867.623874286453,9697,83910.08992863749
2022-02-12,oceania,spring,32102177,22217,32944,12397,1191,3.2155703906439257,22.125674671700757,2,0.5463668053255972,25.20320859522421,9739.03889276596,22084,49699.01991755332
2022-02-13,north-america,spring,20992578,80660,33286,44729,2668,3.3278506483815664,80.30634769042904,7,23.626120211906965,88.41583425443451,605.658988628816,48122,175748.90240581334
2022-02-14,europe,summer,10191985,99831,19883,32304,1411,3.1871761620001817,69.08046692531316,2,25.212953725120983,79.0510861915478,8126.437212414854,16488,92537.5890542064
2022-02-15,north-america,winter,18129773,81564,13060,15646,3280,0.8988806049173441,93.1723115669409,2,17.93111684330947,32.47751007705743,3013.8837855948314,47237,52463.640559868116
2022-02-16,asia,winter,29564339,21396,66226,79539,271,2.7536778497371763,14.790796786813626,2,35.18089348993553,83.32236771790085,5511.925376101811,40827,40627.77155590949
2022-02-17,south-america,autumn,45375089,83286,84454,6310,142,3.420136785122895,21.43813538994523,1,-4.450259303909467,43.84667745752212,2908.0217268579718,18882,96745.36099499186
2022-02-18,europe,autumn,1590687,59528,84050,18787,3332,2.520736904268837,20.120824238742756,1,-1.1439271198790255,46.397838917411114,6138.320270954222,6708,44658.51080666529
2022-02-19,north-america,autumn,46725033,52791,21654,78262,787,2.7624258132983117,75.29127792402699,7,11.43324121947424,83.44740376535114,3544.4902781333158,33215,103598.53272887444
2022-02-20,oceania,summer,42966200,52790,62031,77968,1681,2.1042721779920717,17.756193162761225,5,-3.6643632382880567,57.10808955247207,3342.812760867038,45280,257214.3628846107
2022-02-21,asia,winter,32418232,61450,37135,20571,622,2.3504756195941843,6.3326838332140785,3,18.314807186204373,29.643405057896373,389.0037462299959,42873,235831.95545294252
2022-02-22,asia,spring,45645724,44209,66909,67771,3841,0.6203190042310383,94.86327662563473,1,9.92002333047122,45.83393115392629,1478.1344549790772,6600,26286.752531408798
2022-02-23,north-america,summer,11436501,61045,42301,6516,3676,2.736370576906496,2.357635087289169,10,4.2297897267959215,70.54682123875165,9171.611206666134,35442,7249135.9030488245
2022-02-24,south-america,spring,5372864,8220,35070,26182,2572,0.7850652451190572,79.34818571509224,6,-1.5005093491181363,32.19289316476117,9982.79151444373,20309,6657.399585736647
2022-02-25,north-america,spring,3888963,44373,1548,4770,3260,2.022551080190782,34.709849947312016,1,6.766911917410514,61.31618381844511,7807.400552937368,21077,31335.336736968824
2022-02-26,europe,summer,11640237,78289,36186,20359,4712,1.5242928418359274,79.95346867699244,9,20.3979675416171,68.66918930610919,2875.258121487133,38140,111168.87131974519
2022-02-27,north-america,spring,32899055,60358,41530,23934,66,2.408997825740996,52.68894666505877,2,18.78926054447058,44.069750287980554,4030.4269330514894,49400,79814.45496644359
2022-02-28,asia,winter,5285773,55294,25685,28825,4286,0.9669571743312249,85.65496680120421,1,-1.8187999894883085,68.57164820958256,7397.639514511767,41562,31672.65267501804
2022-03-01,north-america,spring,12828700,72134,18297,29528,4616,2.920751906906614,87.98833370938954,7,-3.7540094629683294,81.8945146280523,9685.45043326315,3621,82270.52526561556
2022-03-02,south-america,winter,21709907,68857,184,71093,1140,3.2825403792496464,0.8643272216737197,6,-8.666161869556374,53.048172096326866,4560.156995586382,1400,1690341.282248568
2022-03-03,oceania,winter,11121186,22442,92278,66168,2314,1.0717405741010477,7.164156719314885,6,-9.378720310303386,46.803652972585,8296.928928730864,27175,54513.33849129533
2022-03-04,africa,winter,34623048,64099,35008,77530,2532,0.8650958057315876,23.78407930923127,5,33.99052178598426,37.58108809508,9750.938536761181,24079,83802.56875453447
2022-03-05,north-america,autumn,24791736,55408,53322,13785,3580,1.009304189755757,63.58496455453266,4,-7.745557199730504,62.294383590431295,8735.996978849484,30902,46628.03426033733
2022-03-06,south-america,spring,43293996,99301,12122,6594,1187,3.569946466644756,84.38585866859307,4,26.561055493662316,81.58964336271012,2279.2259702455563,12325,120240.8634509624
2022-03-07,south-america,summer,35144468,3331,75235,34817,4471,2.3486624161472465,43.694485372926465,3,33.59925481224785,42.726288702963586,90.23832011747312,11581,9562.467591642191
2022-03-08,oceania,summer,24462375,81358,44824,45944,4748,2.135413486026259,57.662446046055216,10,-5.097107571877121,47.73648671761124,4925.896236830267,21317,411901.0008946877
2022-03-09,asia,spring,40833588,37393,85101,51498,3339,0.87349136685824,17.907486015578307,8,11.81507119165088,48.463786228498876,5318.294708635715,44913,127707.49341171337
2022-03-10,south-america,autumn,43852417,78692,50729,40958,548,2.7734460236493663,76.47184921876011,7,38.115149158713834,59.2568639244262,2020.4911418661845,37253,162952.66841192072
2022-03-11,south-america,autumn,26331747,79200,33929,65790,4087,3.537998571632815,91.89617057857963,9,31.706933026179257,35.988627309720705,2853.897175548708,14855,108439.04452680724
2022-03-12,south-america,winter,43763896,52903,73165,19314,72,3.3986505426320854,25.51689862688676,1,14.485201592892754,77.5547808715393,7653.880076876983,25014,71104.22996092899
2022-03-13,south-america,spring,43007203,35830,71579,54200,198,2.6911914814328046,47.008465402051904,7,28.12855563957764,40.692159425295486,4708.769114544206,35692,365470.08036418556
2022-03-14,europe,spring,8004428,66272,41338,25906,3201,0.7634755082808578,8.18103049810551,10,31.66888122158319,69.37538836276774,3180.367295166564,26369,255314.64064774947
2022-03-15,europe,summer,11501147,3770,70492,23581,1781,0.8933895951160453,53.117982363981994,4,7.401348159435965,55.92510192456864,6230.034013345575,38832,4674.320336699071
2022-03-16,asia,spring,47768235,22200,24628,31513,571,0.6725814548843864,47.76442697543465,7,34.60764584349805,61.01283223469298,6531.069962201492,24655,29488.9430046488
2022-03-17,north-america,autumn,45724927,67421,34685,74716,790,1.4011772577236425,13.721465994732371,1,13.523665983857839,32.5726117179112,7696.263810639613,19974,67195.79774524452
2022-03-18,south-america,spring,2422523,23387,18929,25469,1638,0.9748151350613221,41.99629024621713,5,16.390368177941497,71.45162387247194,1575.5258646715622,36635,41459.32857073185
2022-03-19,oceania,summer,26479085,46747,4183,60286,1831,1.4101681408835187,31.73994194822351,3,39.98538189109155,33.203436332984175,7417.757350746633,46444,68491.75570307326
2022-03-20,north-america,winter,4846771,69579,26410,16265,1855,1.8477031950163658,49.57393315399299,5,32.165148307608064,27.943154633920738,5998.289637183081,45136,139143.6751420043
2022-03-21,oceania,summer,8740145,38221,50455,35445,1174,3.800439744248975,55.637161865735926,4,8.088500288649001,58.267564992215085,585.1429343749433,8025,151974.77774523734
2022-03-22,north-america,summer,33165406,82919,70315,56688,3740,2.6363162092359222,0.8070799676849033,2,-9.482720176365003,69.65079958423657,7776.681826251577,3207,153535.35664349783
2022-03-23,asia,winter,964645,3754,37574,41435,3277,3.4224082498903683,72.29556838020775,4,21.308703689694735,23.50250855043297,3836.972010518519,20952,12645.570645126994
2022-03-24,south-america,summer,1528127,25005,45824,1992,178,2.9862302524931628,67.73635772686538,3,25.195671306405387,24.857672045837944,3310.505533953079,30283,34735.9593562497
2022-03-25,south-america,summer,8959690,16987,79757,25110,2244,0.8937609568432111,34.79720668961961,1,22.540134507168986,76.18754138941432,4486.270764300527,27717,13856.375806845579
2022-03-26,africa,spring,43964317,97948,88801,78489,4086,3.075721422308821,5.028913879037734,10,38.393117558160654,76.63228896551324,3468.2890222882293,8822,9258608.363309955
2022-03-27,oceania,spring,37909281,34552,27972,13031,734,1.4628460854569356,71.71859127957978,8,33.148551366607215,37.171330194135685,3389.4730661769913,22731,48154.1292616771
2022-03-28,north-america,winter,41229019,10661,84902,68314,798,2.736877464481472,90.74164024542259,5,12.441584659032426,63.065974196014245,8082.695900329249,31722,12187.142544393735
2022-03-29,north-america,spring,23392566,99249,85852,45932,787,1.6933669077504598,22.81440162209135,4,-6.857125626380952,51.02260526012617,1253.8074911132658,7983,251653.06766327302
2022-03-30,europe,spring,49062002,78941,70543,75419,2795,3.991852921426307,30.7348383050186,10,13.802938475099843,64.28872289824591,9706.29467789601,19808,14868304.463832693
2022-03-31,africa,summer,49323966,95354,56194,57540,4304,1.4224301782387223,17.46222450077242,5,24.462200998101153,80.40154988694576,5553.7671272996895,46321,329034.9934106835
2022-04-01,europe,autumn,8436900,16725,82922,42951,4588,1.4769566477099438,54.80893171775977,4,20.38549041135023,25.589949720757957,1837.410744228916,17297,25275.23480281319
2022-04-02,europe,spring,18492993,44419,10588,56566,3084,3.757352894468394,14.70993249150822,3,16.906853385544245,74.4589098191918,1320.842674487548,21234,333371.51422997564
2022-04-03,europe,autumn,28770729,24316,18634,10382,2918,0.5862554162271294,33.83842462883105,5,13.440947900762065,54.51203731647275,5919.180226028476,40486,20922.12308044312
2022-04-04,oceania,spring,37167096,19096,39204,53597,731,2.9384114575561893,66.21623632375498,4,4.688093651369316,59.48888606333975,6333.66444403081,33650,29116.025665411107
2022-04-05,oceania,spring,48584993,14386,399,7352,1129,3.0386423675755734,53.211018385888096,1,3.867338086231463,65.77519520119841,539.7274525878096,14742,12082.814428406235
2022-04-06,asia,winter,1073181,61360,99313,33781,3446,3.4273250209363977,36.71394361115385,3,15.011573946290095,84.58362043903752,2437.58912214657,20539,217491.18472175134
2022-04-07,asia,winter,45159850,71435,67401,3788,1605,3.9105375872346637,39.92371217171648,10,-1.9698426785175496,23.970396748621653,7956.664593002459,32343,3527026.5801544846
2022-04-08,europe,winter,18368849,36646,13804,55803,3778,3.9146067170482834,53.4005338492068,10,7.034271178740077,22.063344648711336,505.7500311578197,40657,992256.9385313964
